ID_PESSOA,IDADE,TEMPO_SERVICO,TIPO_PESSOA,SEXO,EST_CIVIL,TEM_CONSIG,QTD_CONSIG
4300,47,29.16,ATIVO,M,CAS,S,3
4301,50,29.16,ATIVO,M,CAS,S,6
4302,50,29.16,ATIVO,M,CAS,N,1
4303,76,,PEN,F,VIU,S,0
4304,36,17.7,ATIVO,F,CAS,S,1
4305,51,29.2,INAT,M,CAS,S,1
4306,53,29.2,ATIVO,M,CAS,N,2
4307,49,29.2,ATIVO,M,DIV,S,3
4308,49,29.2,ATIVO,M,CAS,N,0
4309,52,29.16,ATIVO,M,SOL,N,1
4310,52,29.16,ATIVO,M,SOL,S,4
4311,60,,PEN,F,CAS,S,0
4312,49,29.2,ATIVO,M,CON,S,2
4313,52,29.2,ATIVO,M,CAS,S,0
4314,50,29.2,INAT,M,DIV,S,1
4315,54,29.2,ATIVO,M,CAS,S,6
4316,50,11.98,ATIVO,M,CAS,S,4
4317,49,29.2,ATIVO,M,CAS,S,1
4318,49,29.2,ATIVO,M,CAS,S,1
4319,49,29.2,ATIVO,M,CAS,N,1
4320,52,29.2,ATIVO,M,CAS,S,0
4321,50,29.16,ATIVO,M,CAS,S,5
4322,50,29.16,ATIVO,M,CAS,S,5
4323,48,29.16,ATIVO,M,CAS,S,5
4324,50,29.16,ATIVO,M,SOL,N,6
4325,50,29.16,ATIVO,M,CAS,N,7
4326,49,29.16,INAT,M,CAS,S,2
4327,49,29.16,ATIVO,M,SOL,S,0
4328,53,29.56,INAT,M,CAS,S,2
4329,50,29.58,ATIVO,M,CAS,S,3
4330,50,29.58,ATIVO,M,CAS,S,1
4331,52,29.56,ATIVO,M,CAS,N,7
4332,47,29.65,ATIVO,M,CAS,N,2
4333,37,18.15,ATIVO,M,CAS,S,0
4334,51,29.16,ATIVO,M,CAS,N,8
4335,48,29.16,ATIVO,M,CAS,S,5
4336,51,29.16,ATIVO,M,CAS,S,4
4337,51,29.16,ATIVO,M,CAS,S,5
4338,51,29.2,ATIVO,M,CAS,S,5
4339,49,29.2,ATIVO,M,CAS,N,0
4340,58,39.15,INAT,M,CAS,S,3
4341,62,,PEN,F,DIV,S,0
4342,48,29.15,ATIVO,M,CAS,S,1
4343,48,29.15,ATIVO,M,CAS,S,2
4344,35,17.7,ATIVO,F,CAS,S,0
4345,49,29.2,ATIVO,M,CAS,S,2
4346,72,,PEN,F,VIU,S,1
4347,48,29.16,ATIVO,M,CON,S,2
4348,47,29.16,ATIVO,M,SOL,S,2
4349,49,29.16,ATIVO,M,CON,N,0
4350,37,17.7,ATIVO,M,SOL,S,6
4351,49,29.2,ATIVO,M,CAS,S,10
4352,51,29.2,ATIVO,M,CAS,S,0
4353,72,,PEN,F,SOL,S,5
4354,50,29.2,ATIVO,M,CAS,S,5
4355,49,29.2,ATIVO,M,CAS,N,12
4356,49,29.2,ATIVO,M,CAS,S,4
4357,63,44.7,INAT,M,CAS,S,1
4358,47,29.16,INAT,M,CAS,S,6
4359,65,,PEN,F,SEP,S,0
4360,49,29.16,ATIVO,M,CAS,S,3
4361,49,29.16,ATIVO,M,SOL,N,2
4362,48,29.16,ATIVO,M,CAS,S,5
4363,45,,PEN,F,SOL,S,1
4364,48,29.16,ATIVO,M,CAS,S,0
4365,91,,PEN,F,VIU,S,0
4366,47,29.16,ATIVO,M,CAS,S,4
4367,52,30.17,INAT,M,CON,S,8
4368,52,29.56,ATIVO,M,CAS,S,2
4369,49,29.56,ATIVO,M,CAS,S,7
4370,52,29.56,ATIVO,M,CAS,S,14
4371,48,29.56,INAT,M,CAS,N,1
4372,50,29.56,ATIVO,M,CAS,S,28
4373,49,29.16,INAT,M,CON,S,2
4374,55,28.64,ATIVO,M,CAS,S,7
4375,47,28.65,INAT,M,CAS,S,0
4376,51,29.16,ATIVO,M,CAS,S,2
4377,70,,PEN,F,SOL,S,0
4378,48,29.16,ATIVO,M,CAS,N,4
4379,50,29.16,ATIVO,M,CAS,S,2
4380,52,29.16,INAT,M,CAS,S,2
4381,57,38.65,INAT,M,CAS,S,3
4382,56,38.15,INAT,M,CAS,S,1
4383,66,,PEN,F,DIV,N,1
4384,51,28.64,ATIVO,M,CAS,S,0
4385,49,29.18,ATIVO,M,CAS,N,1
4386,59,,PEN,F,VIU,S,8
4387,51,29.16,ATIVO,M,CAS,N,3
4388,52,29.16,INAT,M,CAS,S,8
4389,87,,PEN,F,CAS,S,0
4390,52,29.16,ATIVO,M,CAS,S,0
4391,48,29.16,ATIVO,M,CON,S,3
4392,53,29.16,INAT,M,CAS,N,8
4393,55,,PEN,F,SOL,S,7
4394,48,25.03,ATIVO,M,SOL,S,0
4395,48,29.16,ATIVO,M,CAS,S,3
4396,51,29.16,INAT,M,CAS,N,8
4397,69,,PEN,F,CAS,S,0
4398,47,29.18,ATIVO,M,CON,S,1
4399,50,29.2,ATIVO,M,CAS,S,1
4400,49,29.2,ATIVO,M,CAS,S,4
4401,51,29.2,ATIVO,M,CAS,S,2
4402,47,29.2,ATIVO,M,CAS,N,1
4403,50,29.16,ATIVO,M,CAS,S,3
4404,51,29.16,ATIVO,M,DIV,S,0
4405,82,,PEN,F,SOL,S,0
4406,60,30.2,INAT,M,CAS,N,4
4407,48,29.65,ATIVO,M,CAS,S,4
4408,50,30.17,INAT,M,CAS,N,4
4409,49,29.56,ATIVO,M,CAS,S,0
4410,35,17.7,ATIVO,M,VIU,N,5
4411,49,30.17,ATIVO,M,CAS,S,3
4412,53,28.64,ATIVO,M,CAS,N,3
4413,48,29.16,ATIVO,M,CAS,S,7
4414,48,29.15,ATIVO,M,CAS,S,5
4415,51,29.16,INAT,M,CAS,S,2
4416,50,29.2,ATIVO,M,CON,N,1
4417,54,29.2,ATIVO,M,CAS,S,11
4418,55,29.2,INAT,M,CAS,N,5
4419,47,29.16,ATIVO,M,CON,S,7
4420,48,29.16,ATIVO,M,CAS,S,15
4421,83,,PEN,F,VIU,S,1
4422,47,29.15,ATIVO,M,CAS,S,8
4423,50,29.2,INAT,M,CAS,S,2
4424,51,28.64,ATIVO,F,CAS,S,0
4425,62,43.7,INAT,M,CAS,N,0
4426,52,29.11,INAT,M,CAS,S,11
4427,85,,PEN,F,VIU,S,0
4428,49,29.16,ATIVO,M,CAS,S,3
4429,49,29.18,ATIVO,M,CON,N,2
4430,48,29.16,ATIVO,M,CON,S,13
4431,67,,PEN,F,CAS,N,0
4432,48,29.16,ATIVO,M,CAS,N,2
4433,48,29.16,ATIVO,M,CAS,S,7
4434,51,29.16,ATIVO,M,CAS,S,3
4435,48,29.16,ATIVO,M,SOL,S,5
4436,54,29.06,INAT,F,CAS,S,0
4437,50,29.2,INAT,M,CAS,N,17
4438,47,29.2,ATIVO,M,CAS,N,2
4439,51,29.2,ATIVO,M,CAS,S,19
4440,54,29.2,ATIVO,M,CAS,S,6
4441,50,29.16,ATIVO,M,DIV,N,3
4442,66,,PEN,F,VIU,S,0
4443,50,29.16,INAT,M,CAS,S,2
4444,53,29.16,INAT,M,CAS,N,1
4445,52,29.16,ATIVO,M,CAS,N,2
4446,50,29.16,ATIVO,M,CAS,S,7
4447,50,29.16,ATIVO,M,SOL,N,1
4448,61,41.65,INAT,M,CAS,N,5
4449,48,21.77,INAT,M,DIV,N,4
4450,49,30.17,ATIVO,M,CAS,N,7
4451,48,29.65,ATIVO,M,DIV,S,7
4452,48,29.65,ATIVO,M,CAS,N,4
4453,49,29.16,ATIVO,M,CAS,N,9
4454,52,29.16,ATIVO,M,CAS,S,6
4455,50,29.16,ATIVO,M,SOL,S,1
4456,56,,PEN,F,SOL,S,9
4457,53,,PEN,F,CAS,S,1
4458,49,29.25,ATIVO,M,CAS,S,3
4459,49,29.16,ATIVO,M,CAS,N,4
4460,51,29.16,ATIVO,M,CAS,N,6
4461,49,29.16,ATIVO,M,CAS,S,5
4462,53,29.16,INAT,M,CAS,N,3
4463,55,29.2,INAT,M,CAS,N,9
4464,56,29.2,ATIVO,M,DIV,S,8
4465,55,29.2,ATIVO,M,DIV,S,5
4466,51,29.2,INAT,M,CAS,S,3
4467,52,29.2,ATIVO,M,CAS,S,16
4468,53,29.2,INAT,M,CAS,S,2
4469,51,29.2,ATIVO,M,CAS,S,2
4470,77,,PEN,F,CAS,N,0
4471,52,29.2,ATIVO,M,SOL,S,8
4472,52,29.2,INAT,M,CAS,S,1
4473,70,,PEN,F,SOL,S,0
4474,53,29.2,ATIVO,M,CAS,S,4
4475,49,29.16,ATIVO,M,CON,N,6
4476,52,29.29,ATIVO,F,SOL,S,3
4477,48,29.16,ATIVO,M,CAS,S,0
4478,47,29.15,INAT,M,CAS,S,1
4479,51,29.2,INAT,M,CON,S,2
4480,49,29.2,ATIVO,M,CAS,S,6
4481,65,,PEN,F,SOL,S,0
4482,49,29.16,ATIVO,M,SOL,N,1
4483,49,29.16,ATIVO,M,DIV,S,2
4484,53,29.16,ATIVO,M,CAS,N,12
4485,48,29.16,ATIVO,M,CAS,S,3
4486,52,29.16,INAT,M,CAS,S,4
4487,53,29.16,INAT,M,CAS,S,4
4488,48,29.56,ATIVO,M,DIV,S,1
4489,87,,PEN,F,VIU,S,0
4490,61,,PEN,F,SOL,S,0
4491,48,29.56,ATIVO,M,CAS,N,11
4492,48,29.56,ATIVO,M,SOL,S,1
4493,48,29.56,ATIVO,M,CAS,S,0
4494,52,34.65,INAT,M,CON,N,1
4495,49,30.17,ATIVO,M,SOL,S,0
4496,53,30.17,ATIVO,M,DIV,S,0
4497,54,30.17,INAT,M,DIV,S,0
4498,49,30.15,ATIVO,M,CAS,S,3
4499,48,29.16,ATIVO,M,CAS,N,1
4500,48,29.29,ATIVO,F,CAS,S,1
4501,53,29.29,ATIVO,F,CAS,S,3
4502,48,29.29,ATIVO,F,DIV,S,9
4503,50,29.56,ATIVO,M,CAS,N,15
4504,44,18.4,ATIVO,M,CAS,S,3
4505,50,29.29,ATIVO,F,SOL,N,2
4506,50,29.29,ATIVO,F,CAS,S,4
4507,54,29.29,INAT,F,CAS,S,9
4508,53,29.29,ATIVO,F,CAS,S,7
4509,49,29.16,ATIVO,M,CAS,S,2
4510,50,29.16,INAT,M,SOL,N,1
4511,48,29.2,ATIVO,M,CAS,S,0
4512,53,29.2,ATIVO,M,CAS,S,1
4513,48,29.2,ATIVO,M,CAS,S,5
4514,68,,PEN,F,SOL,S,0
4515,50,29.2,ATIVO,M,CAS,N,1
4516,51,29.2,ATIVO,M,CAS,S,5
4517,50,29.2,ATIVO,M,CAS,S,3
4518,48,29.2,ATIVO,M,CAS,N,0
4519,55,29.2,INAT,M,CAS,N,23
4520,49,29.56,ATIVO,M,SOL,N,0
4521,50,29.16,INAT,M,CAS,S,1
4522,48,29.16,ATIVO,M,CAS,N,5
4523,48,29.18,INAT,M,CAS,S,8
4524,49,29.16,ATIVO,M,CON,N,4
4525,48,29.16,ATIVO,M,CON,S,6
4526,49,29.16,ATIVO,M,DIV,S,8
4527,50,29.16,ATIVO,M,CAS,S,4
4528,52,29.18,INAT,M,CAS,S,1
4529,52,29.2,ATIVO,M,CAS,N,11
4530,49,29.16,INAT,M,CAS,N,4
4531,49,29.16,ATIVO,M,CON,N,12
4532,70,,PEN,F,SOL,N,0
4533,48,14.67,ATIVO,F,CAS,N,3
4534,54,29.29,INAT,F,CAS,S,6
4535,50,29.56,ATIVO,M,CAS,S,7
4536,50,29.16,INAT,M,CAS,S,2
4537,51,29.29,ATIVO,F,SOL,S,9
4538,48,29.29,ATIVO,F,DIV,S,16
4539,49,29.29,INAT,F,CON,N,12
4540,50,29.29,INAT,F,CAS,S,4
4541,52,29.29,ATIVO,F,DIV,N,17
4542,55,29.29,ATIVO,F,DIV,N,3
4543,52,29.29,INAT,F,CON,S,9
4544,49,29.29,ATIVO,F,CON,S,12
4545,52,29.56,ATIVO,M,SOL,N,2
4546,48,29.65,ATIVO,M,DIV,S,3
4547,61,41.15,INAT,M,CAS,N,1
4548,51,25.44,ATIVO,M,DIV,N,2
4549,48,29.15,INAT,M,CAS,N,14
4550,51,29.16,ATIVO,M,CAS,S,5
4551,52,29.16,INAT,M,DIV,S,1
4552,48,29.16,ATIVO,M,CAS,S,3
4553,50,29.16,ATIVO,M,CAS,S,2
4554,48,29.16,ATIVO,M,CAS,S,2
4555,52,29.16,ATIVO,M,CAS,S,7
4556,66,,PEN,F,CAS,N,0
4557,48,29.15,ATIVO,M,CAS,S,0
4558,48,29.56,INAT,M,CON,S,6
4559,48,29.56,ATIVO,M,CAS,S,4
4560,51,29.56,ATIVO,M,CAS,N,5
4561,53,29.16,INAT,M,CON,S,5
4562,48,29.16,ATIVO,M,CAS,N,6
4563,47,29.16,INAT,M,SOL,N,0
4564,52,29.29,ATIVO,F,DIV,S,6
4565,52,29.29,INAT,F,CON,N,3
4566,49,29.29,INAT,F,CAS,S,2
4567,53,29.29,ATIVO,F,SOL,N,0
4568,48,29.15,INAT,M,CON,S,1
4569,47,29.16,ATIVO,M,SOL,S,1
4570,54,29.29,ATIVO,F,CAS,S,1
4571,55,29.29,INAT,F,CAS,S,0
4572,50,29.56,ATIVO,M,DIV,S,8
4573,50,29.56,ATIVO,M,CAS,S,3
4574,48,29.56,ATIVO,M,CAS,S,2
4575,47,29.15,INAT,M,CAS,S,1
4576,48,29.16,ATIVO,M,CAS,S,1
4577,53,29.29,INAT,F,DIV,S,1
4578,49,29.29,ATIVO,F,SOL,S,8
4579,49,29.29,ATIVO,F,DIV,S,5
4580,52,29.29,ATIVO,F,CAS,N,8
4581,51,29.56,INAT,M,CAS,N,4
4582,48,29.56,ATIVO,M,CON,N,1
4583,50,29.56,ATIVO,M,CAS,S,13
4584,53,29.29,INAT,F,DIV,N,9
4585,51,29.29,ATIVO,F,SOL,N,9
4586,48,29.29,ATIVO,F,CON,S,4
4587,59,29.29,INAT,M,CAS,N,0
4588,50,29.29,ATIVO,F,DIV,N,4
4589,48,29.29,ATIVO,F,CAS,S,0
4590,52,29.29,INAT,F,CAS,S,4
4591,54,29.29,INAT,F,CAS,N,0
4592,51,29.29,INAT,F,SEP,S,0
4593,54,29.29,ATIVO,F,DIV,S,5
4594,53,24.44,INAT,M,CAS,S,0
4595,50,30.17,ATIVO,M,CON,S,3
4596,51,30.17,ATIVO,M,DIV,S,2
4597,48,29.65,INAT,M,CAS,S,2
4598,52,29.43,ATIVO,M,CON,S,1
4599,65,37.65,INAT,M,DIV,S,2
4600,48,29.15,INAT,M,CAS,S,0
4601,48,29.29,ATIVO,F,CON,S,8
4602,51,29.16,INAT,M,CAS,S,1
4603,48,29.56,ATIVO,M,CAS,S,2
4604,49,29.56,ATIVO,M,CAS,N,4
4605,67,,PEN,F,VIU,S,0
4606,50,29.16,ATIVO,M,CAS,S,6
4607,50,29.16,ATIVO,M,CAS,S,5
4608,51,29.16,INAT,M,DIV,S,1
4609,48,29.15,INAT,M,CAS,S,0
4610,48,29.15,ATIVO,M,CAS,N,1
4611,47,29.15,ATIVO,M,CON,N,9
4612,49,29.16,ATIVO,M,CAS,S,2
4613,58,29.06,INAT,M,CAS,N,0
4614,55,29.06,ATIVO,F,DIV,N,2
4615,59,29.06,ATIVO,M,CAS,N,4
4616,48,29.29,ATIVO,F,CON,N,0
4617,50,29.16,ATIVO,M,DIV,S,7
4618,50,29.16,ATIVO,M,CAS,S,6
4619,47,29.15,ATIVO,M,CAS,S,2
4620,47,29.56,ATIVO,M,CAS,N,3
4621,51,29.56,INAT,M,CON,N,0
4622,49,29.56,INAT,M,CAS,N,3
4623,49,29.16,ATIVO,M,CON,N,6
4624,52,29.16,ATIVO,M,DIV,S,3
4625,51,29.16,INAT,M,VIU,N,0
4626,49,29.29,INAT,F,CAS,N,7
4627,53,29.29,ATIVO,F,CAS,N,5
4628,48,29.56,ATIVO,M,CON,N,4
4629,50,29.56,ATIVO,M,CON,N,2
4630,51,29.56,INAT,M,DIV,N,4
4631,51,29.56,ATIVO,M,DIV,N,2
4632,52,29.56,ATIVO,M,SOL,S,0
4633,53,29.29,INAT,F,CAS,S,3
4634,49,29.29,ATIVO,F,CAS,S,1
4635,67,,PEN,F,VIU,S,2
4636,50,29.29,ATIVO,F,CAS,S,3
4637,50,29.2,ATIVO,M,CAS,N,8
4638,49,29.2,ATIVO,M,CAS,S,9
4639,49,29.56,ATIVO,M,DIV,S,3
4640,52,29.16,INAT,M,CON,S,2
4641,47,29.65,ATIVO,M,CAS,N,9
4642,52,29.56,ATIVO,M,CAS,S,3
4643,48,29.16,ATIVO,M,CAS,S,0
4644,50,29.16,ATIVO,M,CAS,S,2
4645,51,29.56,ATIVO,M,CON,S,3
4646,47,29.56,ATIVO,M,CAS,S,1
4647,48,29.56,ATIVO,M,CAS,S,0
4648,48,29.16,ATIVO,M,CAS,N,6
4649,51,29.56,ATIVO,M,CAS,N,8
4650,53,29.2,INAT,M,CON,S,3
4651,54,29.2,ATIVO,M,CAS,N,5
4652,49,29.56,ATIVO,M,CAS,S,5
4653,52,29.56,ATIVO,M,CAS,S,1
4654,50,29.56,ATIVO,M,CON,N,8
4655,47,29.56,ATIVO,M,SOL,S,2
4656,52,29.56,ATIVO,M,CAS,S,2
4657,47,29.2,ATIVO,M,CAS,N,2
4658,55,29.06,INAT,F,SOL,N,0
4659,59,29.06,INAT,M,CON,S,0
4660,48,29.2,ATIVO,M,CAS,S,0
4661,51,29.2,ATIVO,M,CAS,N,5
4662,48,29.2,ATIVO,M,DIV,S,5
4663,51,29.2,ATIVO,M,CAS,S,0
4664,52,29.2,ATIVO,M,DIV,S,7
4665,47,29.2,ATIVO,M,CAS,S,0
4666,51,29.2,ATIVO,M,CAS,S,4
4667,62,29.43,INAT,F,DIV,N,2
4668,68,,PEN,F,CAS,S,0
4669,52,29.29,ATIVO,F,CAS,S,1
4670,52,29.56,ATIVO,M,CON,S,2
4671,53,29.56,INAT,M,DIV,S,30
4672,47,29.56,ATIVO,M,CAS,S,2
4673,52,29.16,INAT,M,CAS,S,4
4674,54,29.29,ATIVO,F,CAS,S,2
4675,51,29.29,ATIVO,F,SOL,N,11
4676,51,29.29,ATIVO,F,CAS,S,3
4677,49,29.29,ATIVO,F,SOL,S,2
4678,47,29.56,INAT,M,CAS,S,0
4679,50,29.16,ATIVO,M,CAS,S,3
4680,71,,PEN,F,CAS,S,0
4681,49,29.16,ATIVO,M,CAS,N,4
4682,51,23.16,INAT,M,CAS,N,0
4683,48,29.56,ATIVO,M,CON,S,9
4684,71,,PEN,F,SEP,N,3
4685,53,30.55,ATIVO,M,SOL,S,2
4686,54,30.55,INAT,M,DIV,S,5
4687,53,30.55,ATIVO,M,CAS,S,3
4688,53,30.55,INAT,M,CAS,S,4
4689,52,30.55,ATIVO,M,DIV,S,5
4690,50,30.17,ATIVO,M,CAS,S,3
4691,52,30.17,ATIVO,M,CAS,S,1
4692,49,30.68,ATIVO,M,CAS,N,1
4693,49,30.17,INAT,M,CAS,N,0
4694,52,30.17,INAT,M,CAS,N,12
4695,52,29.16,ATIVO,M,CAS,N,2
4696,52,29.16,ATIVO,M,CAS,S,3
4697,50,29.16,ATIVO,M,CAS,S,19
4698,52,29.16,ATIVO,M,CAS,N,10
4699,51,29.56,ATIVO,M,CAS,S,1
4700,49,29.56,INAT,M,SOL,N,0
4701,60,29.43,INAT,F,DIV,N,0
4702,60,29.43,INAT,M,CAS,N,1
4703,59,29.43,INAT,M,CAS,N,12
4704,56,29.43,INAT,F,CAS,S,1
4705,59,29.43,INAT,F,SOL,N,1
4706,57,29.43,INAT,F,SOL,N,1
4707,60,29.43,INAT,M,CAS,N,0
4708,57,29.43,ATIVO,F,CON,N,2
4709,54,29.43,ATIVO,F,SOL,N,2
4710,50,29.29,INAT,F,CAS,N,3
4711,49,29.29,INAT,F,DIV,N,1
4712,52,29.2,INAT,M,CON,S,0
4713,53,29.16,INAT,M,CON,N,8
4714,48,29.16,ATIVO,M,CAS,N,5
4715,88,,PEN,F,VIU,N,0
4716,51,29.56,ATIVO,M,CON,N,4
4717,55,29.29,INAT,M,CAS,N,1
4718,53,29.29,ATIVO,M,CAS,S,5
4719,52,29.29,INAT,M,CAS,S,3
4720,48,29.56,INAT,M,CON,S,4
4721,54,29.29,INAT,F,CAS,S,1
4722,37,18.15,ATIVO,M,CON,S,12
4724,48,29.29,ATIVO,F,DIV,N,2
4729,48,29.56,ATIVO,M,CAS,N,1
4730,50,29.56,ATIVO,M,CAS,N,2
4731,50,29.56,ATIVO,M,CAS,N,1
4732,49,29.56,ATIVO,M,CAS,S,0
4735,50,31.15,INAT,M,CAS,S,9
4736,88,,PEN,F,SOL,S,0
4737,49,30.68,ATIVO,M,CAS,N,0
4738,49,30.68,ATIVO,M,CAS,N,4
4743,59,32.02,INAT,M,CAS,N,0
4745,49,31.15,ATIVO,M,CAS,N,3
4747,49,31.13,INAT,M,CAS,N,2
4754,59,35.42,ATIVO,M,CAS,N,1
4755,56,35.42,INAT,M,CAS,N,6
4757,92,,PEN,F,VIU,S,1
4759,50,31.15,ATIVO,M,CAS,N,6
4760,37,17.7,ATIVO,F,SOL,S,1
4766,49,30.15,ATIVO,M,CON,N,3
4767,49,30.17,ATIVO,M,CAS,S,2
4771,50,30.55,ATIVO,M,CAS,N,4
4777,48,30.68,ATIVO,M,CAS,S,5
4778,48,30.68,ATIVO,M,CON,N,5
4779,48,30.68,ATIVO,M,CAS,S,0
4780,48,30.68,ATIVO,M,CAS,S,2
4783,50,30.55,ATIVO,M,CAS,S,9
4784,48,30.17,INAT,M,CAS,S,2
4785,48,30.17,ATIVO,M,CAS,N,7
4788,81,,PEN,F,CAS,S,0
4789,50,30.17,ATIVO,M,CAS,N,3
4793,50,30.55,INAT,M,CAS,N,1
4795,49,30.55,INAT,M,DIV,S,1
4796,58,30.42,INAT,F,DIV,S,3
4797,56,30.42,INAT,F,CON,N,0
4798,56,30.42,ATIVO,F,CAS,S,1
4799,87,,PEN,F,VIU,S,1
4800,49,30.17,ATIVO,M,CAS,N,3
4801,34,12.15,INAT,M,CAS,N,0
4804,47,30.68,ATIVO,M,CAS,N,0
4810,50,29.56,ATIVO,M,CAS,S,2
4811,47,29.65,ATIVO,M,CAS,N,5
4812,48,29.65,ATIVO,M,CAS,N,2
4814,49,30.55,ATIVO,M,CAS,N,0
4815,50,30.17,ATIVO,M,SOL,N,3
4817,50,30.17,INAT,M,SOL,N,1
4830,50,31.65,INAT,M,CON,S,4
4831,50,31.65,ATIVO,M,CON,S,3
4832,50,31.65,ATIVO,M,CAS,N,8
4833,50,31.65,ATIVO,M,CAS,N,4
4835,81,,PEN,F,SOL,N,0
4843,50,30.55,ATIVO,M,CAS,N,9
4844,50,30.55,ATIVO,M,CAS,N,2
4845,66,,PEN,F,CAS,N,0
4847,81,,PEN,F,VIU,N,0
4855,50,30.55,ATIVO,M,DIV,N,2
4857,69,,PEN,F,CAS,S,0
4858,50,30.17,ATIVO,M,CAS,N,4
4865,50,30.68,ATIVO,M,SOL,S,0
4867,50,30.55,ATIVO,M,CAS,S,7
4875,50,29.65,ATIVO,M,CAS,N,3
4886,50,30.17,ATIVO,M,DIV,S,1
4888,60,19.55,INAT,M,CAS,S,3
4892,50,30.55,INAT,M,CON,N,4
4894,87,,PEN,F,VIU,S,6
4900,66,40.57,INAT,F,SOL,S,4
4902,61,43.7,INAT,M,DIV,S,6
4903,62,18.83,INAT,M,CON,N,1
4905,50,30.55,ATIVO,M,CAS,S,3
4912,50,29.56,INAT,M,CAS,S,3
4914,50,30.55,INAT,M,CAS,S,16
4916,50,29.56,ATIVO,M,CAS,N,2
4923,50,29.56,ATIVO,M,CAS,S,2
4942,61,29.43,INAT,F,SOL,N,3
4948,50,30.55,ATIVO,M,DIV,N,4
4951,50,29.56,ATIVO,M,CAS,N,1
4956,50,29.56,ATIVO,M,CAS,S,10
4959,78,,PEN,F,CAS,N,0
4969,73,,PEN,F,VIU,N,4
4981,50,29.56,ATIVO,M,CAS,S,2
4986,50,29.56,ATIVO,M,CAS,S,2
5001,50,29.56,ATIVO,M,DIV,N,0
5009,50,29.56,ATIVO,M,CAS,N,7
5021,50,29.16,ATIVO,M,CON,S,9
5025,61,29.66,INAT,F,SOL,N,3
5026,58,29.66,ATIVO,F,CON,N,2
5030,58,29.66,ATIVO,F,CAS,S,2
5033,34,11.15,ATIVO,M,CAS,N,9
5034,60,29.29,INAT,F,CAS,S,0
5045,67,,PEN,F,CAS,N,7
5046,62,31.66,INAT,M,SOL,N,8
5055,50,30.17,INAT,M,CAS,S,0
5065,50,29.56,ATIVO,M,CAS,N,8
5075,50,29.56,ATIVO,M,CON,N,14
5083,65,48.15,INAT,M,CAS,N,3
5085,50,29.56,ATIVO,M,CAS,N,2
5087,50,29.56,ATIVO,M,CAS,N,4
5096,76,,PEN,F,SOL,N,0
5097,50,30.17,ATIVO,M,SEP,N,8
5105,87,,PEN,F,VIU,N,0
5108,50,29.56,INAT,M,CON,N,2
5124,33,,PEN,F,SOL,S,0
5135,50,29.56,ATIVO,M,CAS,S,5
5145,59,10.7,INAT,M,SOL,N,0
5146,56,38.65,INAT,M,CAS,N,6
5149,50,29.65,ATIVO,M,CAS,N,2
5152,50,30.55,ATIVO,M,CAS,N,5
5155,60,19.55,INAT,M,CAS,S,3
5156,59,19.55,INAT,M,CAS,N,17
5158,50,30.2,ATIVO,M,CAS,S,8
5165,50,29.65,ATIVO,M,CAS,N,3
5166,61,29.66,INAT,F,SOL,S,0
5167,57,29.66,INAT,F,CAS,N,0
5187,50,29.65,ATIVO,M,CAS,S,2
5193,57,21.22,ATIVO,M,CAS,N,0
5194,60,41.65,INAT,M,CAS,S,0
5195,50,29.56,ATIVO,M,CON,S,1
5199,50,29.56,ATIVO,M,CAS,S,8
5200,50,29.56,INAT,M,CAS,N,3
5204,36,17.7,ATIVO,M,CAS,S,0
5229,50,30.55,ATIVO,M,CON,N,7
5238,63,44.7,INAT,M,SOL,S,0
5246,50,29.56,ATIVO,M,CAS,S,0
5250,50,29.65,ATIVO,F,CAS,S,0
5251,56,29.66,ATIVO,F,CON,S,2
5254,50,29.56,ATIVO,M,VIU,N,7
5268,50,29.56,ATIVO,M,CAS,N,7
5277,50,30.17,ATIVO,M,CON,N,2
5278,50,30.17,ATIVO,M,CAS,S,12
5288,50,30.55,INAT,M,CAS,S,1
5292,80,,PEN,F,CAS,S,1
5294,50,31.13,INAT,M,CAS,S,10
5302,66,,PEN,F,CAS,N,1
5303,84,,PEN,F,DIV,N,0
5312,50,29.56,ATIVO,M,CAS,N,2
5313,50,29.56,INAT,M,SOL,N,3
5320,50,29.56,ATIVO,M,CAS,N,8
5322,50,29.65,ATIVO,M,CAS,S,4
5329,56,29.66,ATIVO,F,SOL,S,1
5330,58,29.66,INAT,F,CAS,S,0
5333,50,29.65,ATIVO,M,CAS,S,2
5341,50,30.17,ATIVO,M,CAS,S,3
5343,50,30.17,ATIVO,M,CAS,N,2
5344,50,30.17,ATIVO,M,CAS,S,4
5349,10,,PEN,F,SOL,N,0
5350,50,30.15,ATIVO,M,CAS,S,5
5362,80,,PEN,F,VIU,S,0
5364,50,31.13,INAT,M,SEP,N,3
5365,56,,PEN,F,VIU,N,3
5367,50,31.15,INAT,M,CAS,S,9
5371,56,29.66,ATIVO,F,CAS,S,0
5372,58,37.38,INAT,M,CON,S,4
5374,59,30.31,INAT,M,CAS,N,5
5375,60,29.66,INAT,F,CAS,S,1
5381,70,,PEN,F,SOL,S,4
5382,56,29.66,INAT,F,DIV,S,2
5385,60,29.97,INAT,M,SOL,N,0
5386,60,29.97,INAT,M,CAS,S,0
5387,60,41.15,INAT,M,CAS,N,2
5388,59,19.49,INAT,M,SOL,N,2
5389,60,41.65,INAT,M,CON,N,8
5390,56,29.66,INAT,M,DIV,N,0
5391,60,41.15,INAT,M,SOL,N,10
